obs_id,alt_id,CHOICE,travel_time_hrs,headway_hrs,travel_cost_hundreth
1466,1,1,1.133333333,1,0.38
1466,2,0,0.566666667,0.166666667,0.48
1466,3,0,0.533333333,0,0.2
1467,1,1,0.933333333,0.5,0.34
1467,2,0,0.633333333,0.5,0.42
1467,3,0,0.666666667,0,0.2
1468,1,0,4.05,0.5,1.08
1468,2,1,1.766666667,0.166666667,1.23
1469,1,0,4.05,2,1.08
1469,2,1,1.633333333,0.166666667,1.49
1470,1,0,4.05,0.5,0.97
1470,2,1,1.533333333,0.333333333,1.39
1471,1,0,3.116666667,1,0.97
1471,2,1,1.533333333,0.5,1.39
1472,1,0,3.433333333,0.5,1.08
1472,2,1,1.533333333,0.5,1.28
1473,1,0,3.433333333,0.5,0.97
1473,2,1,1.633333333,0.166666667,1.14
1474,1,0,3.433333333,1,1.3
1474,2,1,1.533333333,0.333333333,1.39
1475,1,0,4.05,0.5,1.3
1475,2,1,1.633333333,0.5,1.49
1476,1,0,3.433333333,1,1.08
1476,2,1,1.633333333,0.5,1.49
1477,1,0,3.283333333,2,1.48
1477,2,1,1.133333333,0.333333333,1.65
1477,3,0,4.116666667,0,1
1478,1,0,2.983333333,0.5,1.48
1478,2,1,1,0.166666667,1.56
1478,3,0,4.116666667,0,1.3
1479,1,0,3.883333333,1,1.48
1479,2,1,1.3,0.5,1.98
1479,3,0,4.116666667,0,0.8
1480,1,0,2.983333333,0.5,1.23
1480,2,1,1.133333333,0.333333333,1.72
1480,3,0,2.533333333,0,0.8
1481,1,0,3.883333333,1,1.11
1481,2,1,1.133333333,0.333333333,1.28
1481,3,0,3.166666667,0,1.3
1482,1,0,3.283333333,2,1.11
1482,2,1,1,0.166666667,1.56
1482,3,0,3.166666667,0,0.8
1483,1,0,2.983333333,2,1.48
1483,2,1,1.3,0.166666667,1.98
1483,3,0,2.533333333,0,1
1484,1,0,2.983333333,0.5,1.11
1484,2,1,1.3,0.5,1.32
1484,3,0,3.166666667,0,1
1485,1,0,3.883333333,1,1.23
1485,2,1,1,0.166666667,1.44
1485,3,0,2.533333333,0,1
1486,1,0,4.066666667,2,1.48
1486,2,1,1.183333333,0.5,1.61
1487,1,0,3.166666667,2,1.11
1487,2,1,1.316666667,0.5,1.28
1488,1,0,4.066666667,2,1.11
1488,2,1,1.483333333,0.333333333,1.32
1489,1,1,3.466666667,1,1.11
1489,2,0,1.483333333,0.166666667,1.32
1490,1,0,3.466666667,2,1.23
1490,2,1,1.483333333,0.5,1.39
1491,1,0,3.166666667,1,1.23
1491,2,1,1.483333333,0.333333333,1.39
1492,1,0,3.166666667,1,1.48
1492,2,1,1.316666667,0.166666667,1.65
1493,1,0,3.166666667,2,1.23
1493,2,1,1.183333333,0.333333333,1.44
1494,1,0,3.466666667,0.5,1.48
1494,2,1,1.483333333,0.333333333,1.98
1495,1,1,1.1,0.5,0.45
1495,2,0,0.616666667,0.166666667,0.52
1495,3,0,1.166666667,0,0.28
1496,1,1,1.1,0.5,0.4
1496,2,0,0.55,0.333333333,0.58
1496,3,0,1.516666667,0,0.35
1497,1,1,1.1,2,0.45
1497,2,0,0.583333333,0.166666667,0.63
1497,3,0,1.516666667,0,0.45
1498,1,1,0.933333333,1,0.4
1498,2,0,0.55,0.5,0.58
1498,3,0,0.933333333,0,0.45
1499,1,1,0.983333333,0.5,0.45
1499,2,0,0.55,0.5,0.57
1499,3,0,1.516666667,0,0.28
1500,1,0,0.983333333,0.5,0.4
1500,2,0,0.583333333,0.166666667,0.48
1500,3,1,0.933333333,0,0.35
1501,1,0,0.983333333,1,0.54
1501,2,0,0.55,0.333333333,0.63
1501,3,1,0.933333333,0,0.28
1502,1,0,0.983333333,1,0.45
1502,2,0,0.583333333,0.5,0.63
1502,3,1,1.166666667,0,0.35
1503,1,0,1.1,0.5,0.54
1503,2,0,0.583333333,0.5,0.65
1503,3,1,0.933333333,0,0.45
1504,1,0,0.883333333,2,0.44
1504,2,1,0.333333333,0.5,0.5
1504,3,0,0.833333333,0,0.3
1505,1,0,0.716666667,2,0.33
1505,2,1,0.366666667,0.5,0.38
1505,3,0,1.083333333,0,0.24
1506,1,0,0.883333333,2,0.33
1506,2,1,0.4,0.333333333,0.4
1506,3,0,0.666666667,0,0.24
1507,1,0,0.766666667,1,0.33
1507,2,1,0.4,0.166666667,0.4
1507,3,0,1.083333333,0,0.39
1508,1,0,0.766666667,2,0.37
1508,2,1,0.4,0.5,0.42
1508,3,0,0.666666667,0,0.39
1509,1,0,0.716666667,1,0.37
1509,2,1,0.4,0.333333333,0.42
1509,3,0,1.083333333,0,0.3
1510,1,0,0.716666667,1,0.44
1510,2,1,0.366666667,0.166666667,0.53
1510,3,0,0.833333333,0,0.24
1511,1,0,0.716666667,2,0.37
1511,2,1,0.333333333,0.333333333,0.43
1511,3,0,0.833333333,0,0.39
1512,1,1,0.766666667,0.5,0.44
1512,2,0,0.4,0.333333333,0.63
1512,3,0,0.833333333,0,0.39
1513,1,0,1.9,0.5,0.68
1513,2,1,1.233333333,0.166666667,0.76
1513,3,0,1.166666667,0,0.4
1514,1,0,1.9,0.5,0.61
1514,2,1,1.166666667,0.333333333,0.76
1514,3,0,1.516666667,0,0.5
1515,1,0,1.9,2,0.68
1515,2,1,1.2,0.166666667,0.83
1515,3,0,1.516666667,0,0.65
1516,1,0,1.45,1,0.61
1516,2,0,1.166666667,0.5,0.76
1516,3,1,0.933333333,0,0.65
1517,1,0,1.6,0.5,0.68
1517,2,0,1.166666667,0.5,0.76
1517,3,1,1.516666667,0,0.4
1518,1,0,1.6,1,0.82
1518,2,0,1.166666667,0.333333333,0.86
1518,3,1,0.933333333,0,0.4
1519,1,1,1.6,0.5,0.61
1519,2,0,1.2,0.166666667,0.68
1519,3,0,0.933333333,0,0.5
1520,1,0,1.6,1,0.68
1520,2,0,1.2,0.5,0.83
1520,3,1,1.166666667,0,0.5
1521,1,0,1.9,0.5,0.82
1521,2,1,1.2,0.5,0.9
1521,3,0,0.933333333,0,0.65
1522,1,1,3.6,2,1.3
1522,2,0,1.8,0.333333333,1.49
1522,3,0,3.683333333,0,1
1523,1,1,3.366666667,0.5,1.3
1523,2,0,1.7,0.166666667,1.39
1523,3,0,3.683333333,0,1.3
1524,1,0,4.083333333,1,1.3
1524,2,1,1.933333333,0.5,1.72
1524,3,0,3.683333333,0,0.8
1525,1,0,3.366666667,0.5,1.08
1525,2,1,1.8,0.333333333,1.49
1525,3,0,2.266666667,0,0.8
1526,1,0,4.083333333,1,0.97
1526,2,1,1.8,0.333333333,1.14
1526,3,0,2.833333333,0,1.3
1527,1,1,3.6,2,0.97
1527,2,0,1.7,0.166666667,1.39
1527,3,0,2.833333333,0,0.8
1528,1,0,3.366666667,2,1.3
1528,2,0,1.933333333,0.166666667,1.72
1528,3,1,2.266666667,0,1
1529,1,0,3.366666667,0.5,0.97
1529,2,1,1.933333333,0.5,1.23
1529,3,0,2.833333333,0,1
1530,1,0,4.083333333,1,1.08
1530,2,1,1.7,0.166666667,1.28
1530,3,0,2.266666667,0,1
1531,1,0,0.766666667,2,0.44
1531,2,1,0.366666667,0.333333333,0.53
1532,1,0,0.716666667,0.5,0.44
1532,2,1,0.333333333,0.166666667,0.5
1533,1,0,0.883333333,1,0.44
1533,2,1,0.4,0.5,0.63
1534,1,0,0.716666667,0.5,0.37
1534,2,1,0.366666667,0.333333333,0.53
1535,1,0,0.883333333,1,0.33
1535,2,1,0.366666667,0.333333333,0.38
1536,1,0,0.766666667,2,0.33
1536,2,1,0.333333333,0.166666667,0.48
1537,1,0,0.716666667,2,0.44
1537,2,1,0.4,0.166666667,0.63
1538,1,0,0.716666667,0.5,0.33
1538,2,1,0.4,0.5,0.4
1539,1,0,0.883333333,1,0.37
1539,2,1,0.333333333,0.166666667,0.43
1540,1,0,2.666666667,2,0.52
1540,2,1,2.266666667,0.333333333,0.55
1540,3,0,3.25,0,0.3
1541,1,0,3,1,0.52
1541,2,1,2.3,0.5,0.59
1541,3,0,3.25,0,0.24
1542,1,0,2.5,0.5,0.52
1542,2,1,2.233333333,0.166666667,0.54
1542,3,0,3.25,0,0.39
1543,1,0,2.5,0.5,0.43
1543,2,1,2.266666667,0.333333333,0.52
1543,3,0,2,0,0.24
1544,1,0,3,1,0.39
1544,2,1,2.266666667,0.333333333,0.42
1544,3,0,2.5,0,0.39
1545,1,0,2.5,2,0.52
1545,2,1,2.3,0.166666667,0.59
1545,3,0,2,0,0.3
1546,1,0,2.666666667,2,0.39
1546,2,1,2.233333333,0.166666667,0.48
1546,3,0,2.5,0,0.24
1547,1,0,3,1,0.43
1547,2,1,2.233333333,0.166666667,0.48
1547,3,0,2,0,0.3
1548,1,0,2.5,0.5,0.39
1548,2,1,2.3,0.5,0.46
1548,3,0,2.5,0,0.3
1549,1,0,4.366666667,0.5,0.74
1549,2,1,1.783333333,0.166666667,0.84
1549,3,0,3.5,0,0.52
1550,1,0,4.366666667,2,0.74
1550,2,1,1.616666667,0.166666667,1.04
1550,3,0,4.55,0,0.84
1551,1,0,4.366666667,0.5,0.67
1551,2,1,1.483333333,0.333333333,0.94
1551,3,0,4.55,0,0.65
1552,1,0,3.466666667,1,0.67
1552,2,1,1.483333333,0.5,0.94
1552,3,0,2.8,0,0.84
1553,1,0,3.766666667,0.5,0.74
1553,2,1,1.483333333,0.5,0.87
1553,3,0,4.55,0,0.52
1554,1,0,3.766666667,0.5,0.67
1554,2,0,1.616666667,0.166666667,0.77
1554,3,1,2.8,0,0.65
1555,1,0,3.766666667,1,0.89
1555,2,0,1.483333333,0.333333333,0.94
1555,3,1,2.8,0,0.52
1556,1,0,4.366666667,0.5,0.89
1556,2,0,1.616666667,0.5,1
1556,3,1,2.8,0,0.84
1557,1,0,3.766666667,1,0.74
1557,2,1,1.616666667,0.5,1.04
1557,3,0,3.5,0,0.65
1558,1,1,3.65,1,0.67
1558,2,0,1.666666667,0.166666667,0.84
1559,1,1,3.65,2,0.74
1559,2,0,1.666666667,0.5,0.84
1560,1,1,3.65,1,0.67
1560,2,0,1.666666667,0.166666667,0.84
1561,1,0,3.65,2,0.74
1561,2,1,1.666666667,0.5,0.84
1562,1,1,4.3,2,0.89
1562,2,0,1.366666667,0.5,0.97
1563,1,0,4.3,2,0.89
1563,2,1,1.366666667,0.5,0.97
1564,1,1,3.333333333,1,0.74
1564,2,0,1.666666667,0.333333333,0.84
1565,1,0,3.333333333,1,0.74
1565,2,1,1.666666667,0.333333333,0.84
1566,1,1,3.333333333,1,0.89
1566,2,0,1.5,0.166666667,1.04
1567,1,1,3.333333333,1,0.89
1567,2,0,1.5,0.166666667,1.04
1568,1,1,3.333333333,2,0.67
1568,2,0,1.5,0.5,0.77
1569,1,1,4.3,2,0.67
1569,2,0,1.666666667,0.333333333,0.84
1570,1,1,3.333333333,2,0.74
1570,2,0,1.366666667,0.333333333,0.9
1571,1,1,3.65,0.5,0.89
1571,2,0,1.666666667,0.333333333,1.2
1572,1,1,3.333333333,2,0.67
1572,2,0,1.5,0.5,0.77
1573,1,1,4.3,2,0.67
1573,2,0,1.666666667,0.333333333,0.84
1574,1,1,3.333333333,2,0.74
1574,2,0,1.366666667,0.333333333,0.9
1575,1,1,3.65,0.5,0.89
1575,2,0,1.666666667,0.333333333,1.2
1576,1,0,1.533333333,0.5,0.24
1576,2,1,0.566666667,0.166666667,0.29
1577,1,0,1.533333333,2,0.24
1577,2,1,0.516666667,0.166666667,0.38
1578,1,0,1.533333333,0.5,0.22
1578,2,1,0.483333333,0.333333333,0.34
1579,1,0,1.233333333,1,0.22
1579,2,1,0.483333333,0.5,0.34
1580,1,0,1.333333333,0.5,0.24
1580,2,1,0.483333333,0.5,0.31
1581,1,0,1.333333333,0.5,0.22
1581,2,1,0.516666667,0.166666667,0.26
1582,1,0,1.333333333,1,0.29
1582,2,1,0.483333333,0.333333333,0.34
1583,1,0,1.533333333,0.5,0.29
1583,2,1,0.516666667,0.5,0.37
1584,1,0,1.333333333,1,0.24
1584,2,1,0.516666667,0.5,0.38
1585,1,1,4.766666667,0.5,0.5
1585,2,0,2.433333333,0.166666667,0.6
1585,3,0,3,0,0.84
1586,1,1,4.766666667,2,0.5
1586,2,0,2.3,0.166666667,0.8
1586,3,0,3.9,0,1.36
1587,1,1,4.766666667,0.5,0.45
1587,2,0,2.2,0.333333333,0.8
1587,3,0,3.9,0,1.05
1588,1,1,3.766666667,1,0.45
1588,2,0,2.2,0.5,0.8
1588,3,0,2.4,0,1.36
1589,1,1,4.1,0.5,0.5
1589,2,0,2.2,0.5,0.65
1589,3,0,3.9,0,0.84
1590,1,0,4.1,0.5,0.45
1590,2,0,2.3,0.166666667,0.6
1590,3,1,2.4,0,1.05
1591,1,0,4.1,1,0.6
1591,2,0,2.2,0.333333333,0.6
1591,3,1,2.4,0,0.84
1592,1,1,4.766666667,0.5,0.6
1592,2,0,2.3,0.5,0.65
1592,3,0,2.4,0,1.36
1593,1,1,4.1,1,0.5
1593,2,0,2.3,0.5,0.8
1593,3,0,3,0,1.05
1594,1,0,3.566666667,2,0.6
1594,2,1,1.416666667,0.333333333,0.65
1594,3,0,4.55,0,1.15
1595,1,0,3.266666667,0.5,0.6
1595,2,1,1.283333333,0.166666667,0.6
1595,3,0,4.55,0,1.49
1596,1,0,4.166666667,1,0.6
1596,2,1,1.583333333,0.5,0.8
1596,3,0,4.55,0,0.92
1597,1,1,3.266666667,0.5,0.5
1597,2,0,1.416666667,0.333333333,0.8
1597,3,0,2.8,0,0.92
1598,1,0,4.166666667,1,0.45
1598,2,1,1.416666667,0.333333333,0.6
1598,3,0,3.5,0,1.49
1599,1,0,3.566666667,2,0.45
1599,2,1,1.283333333,0.166666667,0.8
1599,3,0,3.5,0,0.92
1600,1,0,3.266666667,2,0.6
1600,2,1,1.583333333,0.166666667,0.8
1600,3,0,2.8,0,1.15
1601,1,0,3.266666667,0.5,0.45
1601,2,1,1.583333333,0.5,0.65
1601,3,0,3.5,0,1.15
1602,1,0,4.166666667,1,0.5
1602,2,1,1.283333333,0.166666667,0.65
1602,3,0,2.8,0,1.15
1603,1,0,3.7,0.5,0.5
1603,2,1,1.416666667,0.166666667,0.6
1603,3,0,2.666666667,0,0.76
1604,1,0,3.7,2,0.5
1604,2,1,1.283333333,0.166666667,0.8
1604,3,0,3.466666667,0,1.23
1605,1,0,3.7,0.5,0.45
1605,2,1,1.183333333,0.333333333,0.8
1605,3,0,3.466666667,0,0.95
1606,1,0,2.766666667,1,0.45
1606,2,1,1.183333333,0.5,0.8
1606,3,0,2.133333333,0,1.23
1607,1,0,3.083333333,0.5,0.5
1607,2,1,1.183333333,0.5,0.65
1607,3,0,3.466666667,0,0.76
1608,1,0,3.083333333,0.5,0.45
1608,2,1,1.283333333,0.166666667,0.6
1608,3,0,2.133333333,0,0.95
1609,1,0,3.083333333,1,0.6
1609,2,1,1.183333333,0.333333333,0.6
1609,3,0,2.133333333,0,0.76
1610,1,1,3.7,0.5,0.6
1610,2,0,1.283333333,0.5,0.65
1610,3,0,2.133333333,0,1.23
1611,1,0,3.083333333,1,0.5
1611,2,1,1.283333333,0.5,0.8
1611,3,0,2.666666667,0,0.95
1612,1,1,3.866666667,0.5,0.5
1612,2,0,1.633333333,0.166666667,0.6
1612,3,0,2.833333333,0,0.92
1613,1,1,3.866666667,2,0.5
1613,2,0,1.5,0.166666667,0.8
1613,3,0,3.683333333,0,1.49
1614,1,1,3.866666667,0.5,0.45
1614,2,0,1.4,0.333333333,0.8
1614,3,0,3.683333333,0,1.15
1615,1,1,3.016666667,1,0.45
1615,2,0,1.4,0.5,0.8
1615,3,0,2.266666667,0,1.49
1616,1,1,3.3,0.5,0.5
1616,2,0,1.4,0.5,0.65
1616,3,0,3.683333333,0,0.92
1617,1,1,3.3,0.5,0.45
1617,2,0,1.5,0.166666667,0.6
1617,3,0,2.266666667,0,1.15
1618,1,0,3.3,1,0.6
1618,2,1,1.4,0.333333333,0.6
1618,3,0,2.266666667,0,0.92
1619,1,0,3.866666667,0.5,0.6
1619,2,1,1.5,0.5,0.65
1619,3,0,2.266666667,0,1.49
1620,1,1,3.3,1,0.5
1620,2,0,1.5,0.5,0.8
1620,3,0,2.833333333,0,1.15
1621,1,0,3.383333333,0.5,0.5
1621,2,1,1.116666667,0.166666667,0.6
1622,1,0,3.383333333,2,0.5
1622,2,1,0.983333333,0.166666667,0.8
1623,1,0,3.383333333,0.5,0.45
1623,2,1,0.883333333,0.333333333,0.8
1624,1,0,2.616666667,1,0.45
1624,2,1,0.883333333,0.5,0.8
1625,1,0,2.866666667,0.5,0.5
1625,2,1,0.883333333,0.5,0.65
1626,1,0,2.866666667,0.5,0.45
1626,2,1,0.983333333,0.166666667,0.6
1627,1,0,2.866666667,1,0.6
1627,2,1,0.883333333,0.333333333,0.6
1628,1,0,3.383333333,0.5,0.6
1628,2,1,0.983333333,0.5,0.65
1629,1,0,2.866666667,1,0.5
1629,2,1,0.983333333,0.5,0.8
1630,1,0,4.033333333,2,0
1630,2,1,1.25,0.333333333,0
1631,1,0,3.65,0.5,0
1631,2,1,1.1,0.166666667,0
1632,1,0,4.783333333,1,0
1632,2,1,1.45,0.5,0
1633,1,1,3.65,0.5,0
1633,2,0,1.25,0.333333333,0
1634,1,0,4.783333333,1,0
1634,2,1,1.25,0.333333333,0
1635,1,1,4.033333333,2,0
1635,2,0,1.1,0.166666667,0
1636,1,1,3.65,2,0
1636,2,0,1.45,0.166666667,0
1637,1,1,3.65,0.5,0
1637,2,0,1.45,0.5,0
1638,1,0,4.783333333,1,0
1638,2,1,1.1,0.166666667,0
1639,1,0,2.716666667,2,0
1639,2,1,1.416666667,0.5,0
1640,1,1,2.716666667,2,0
1640,2,0,1.533333333,0.333333333,0
1641,1,1,2.216666667,2,0
1641,2,0,1.466666667,0.5,0
1642,1,1,2.383333333,1,0
1642,2,0,1.533333333,0.166666667,0
1643,1,0,2.383333333,2,0
1643,2,1,1.533333333,0.5,0
1644,1,0,2.216666667,1,0
1644,2,1,1.466666667,0.166666667,0
1645,1,0,2.216666667,1,0
1645,2,1,1.533333333,0.333333333,0
1646,1,1,2.383333333,0.5,0
1646,2,0,1.533333333,0.333333333,0
1647,1,1,2.216666667,2,0
1647,2,0,1.416666667,0.333333333,0
1648,1,0,2.183333333,2,0
1648,2,1,1.466666667,0.333333333,0
1649,1,0,2,0.5,0
1649,2,1,1.416666667,0.166666667,0
1650,1,1,2.55,1,0
1650,2,0,1.533333333,0.5,0
1651,1,1,2,0.5,0
1651,2,0,1.466666667,0.333333333,0
1652,1,1,2.55,1,0
1652,2,0,1.466666667,0.333333333,0
1653,1,1,2.183333333,2,0
1653,2,0,1.416666667,0.166666667,0
1654,1,1,2,2,0
1654,2,0,1.533333333,0.166666667,0
1655,1,1,2,0.5,0
1655,2,0,1.533333333,0.5,0
1656,1,1,2.55,1,0
1656,2,0,1.416666667,0.166666667,0
1657,1,0,1.716666667,2,0
1657,2,0,0.516666667,0.5,0
1657,3,1,1.333333333,0,0.4
1658,1,0,1.366666667,2,0
1658,2,0,0.566666667,0.5,0
1658,3,1,1.733333333,0,0.32
1659,1,0,1.716666667,2,0
1659,2,0,0.633333333,0.333333333,0
1659,3,1,1.066666667,0,0.32
1660,1,0,1.483333333,1,0
1660,2,0,0.633333333,0.166666667,0
1660,3,1,1.733333333,0,0.52
1661,1,0,1.483333333,2,0
1661,2,0,0.633333333,0.5,0
1661,3,1,1.066666667,0,0.52
1662,1,0,1.366666667,1,0
1662,2,0,0.633333333,0.333333333,0
1662,3,1,1.733333333,0,0.4
1663,1,0,1.366666667,1,0
1663,2,0,0.566666667,0.166666667,0
1663,3,1,1.333333333,0,0.32
1664,1,0,1.366666667,2,0
1664,2,0,0.516666667,0.333333333,0
1664,3,1,1.333333333,0,0.52
1665,1,0,1.483333333,0.5,0
1665,2,0,0.633333333,0.333333333,0
1665,3,1,1.333333333,0,0.52
1666,1,0,2.3,2,0
1666,2,1,0.983333333,0.5,0
1667,1,1,2.3,2,0
1667,2,0,1.1,0.333333333,0
1668,1,1,1.766666667,2,0
1668,2,0,1.033333333,0.5,0
1669,1,1,1.95,1,0
1669,2,0,1.1,0.166666667,0
1670,1,0,1.95,2,0
1670,2,1,1.1,0.5,0
1671,1,0,1.766666667,1,0
1671,2,1,1.033333333,0.166666667,0
1672,1,0,1.766666667,1,0
1672,2,1,1.1,0.333333333,0
1673,1,1,1.766666667,2,0
1673,2,0,0.983333333,0.333333333,0
1674,1,1,1.95,0.5,0
1674,2,0,1.1,0.333333333,0
1675,1,0,1.433333333,0.5,0
1675,2,1,0.95,0.166666667,0
1676,1,1,1.433333333,0.5,0
1676,2,0,0.883333333,0.333333333,0
1677,1,1,1.433333333,2,0
1677,2,0,0.916666667,0.166666667,0
1678,1,1,1.266666667,1,0
1678,2,0,0.883333333,0.5,0
1679,1,0,1.316666667,0.5,0
1679,2,1,0.883333333,0.5,0
1680,1,0,1.316666667,0.5,0
1680,2,1,0.916666667,0.166666667,0
1681,1,0,1.316666667,1,0
1681,2,1,0.883333333,0.333333333,0
1682,1,1,1.316666667,1,0
1682,2,0,0.916666667,0.5,0
1683,1,0,1.433333333,0.5,0
1683,2,1,0.916666667,0.5,0
1684,1,1,1.983333333,0.5,0
1684,2,0,1.55,0.166666667,0
1685,1,1,1.983333333,2,0
1685,2,0,1.516666667,0.166666667,0
1686,1,1,1.983333333,0.5,0
1686,2,0,1.483333333,0.333333333,0
1687,1,1,1.566666667,1,0
1687,2,0,1.483333333,0.5,0
1688,1,1,1.7,0.5,0
1688,2,0,1.483333333,0.5,0
1689,1,0,1.7,0.5,0
1689,2,1,1.516666667,0.166666667,0
1690,1,0,1.7,1,0
1690,2,1,1.483333333,0.333333333,0
1691,1,1,1.983333333,0.5,0
1691,2,0,1.516666667,0.5,0
1692,1,1,1.7,1,0
1692,2,0,1.516666667,0.5,0
1693,1,0,2.55,0.5,0
1693,2,1,1.033333333,0.166666667,0
1694,1,1,2.55,2,0
1694,2,0,0.933333333,0.166666667,0
1695,1,1,2.55,0.5,0
1695,2,0,0.85,0.333333333,0
1696,1,1,2.016666667,1,0
1696,2,0,0.85,0.5,0
1697,1,1,2.2,0.5,0
1697,2,0,0.85,0.5,0
1698,1,1,2.2,0.5,0
1698,2,0,0.933333333,0.166666667,0
1699,1,0,2.2,1,0
1699,2,1,0.85,0.333333333,0
1700,1,1,2.55,0.5,0
1700,2,0,0.933333333,0.5,0
1701,1,1,2.2,1,0
1701,2,0,0.933333333,0.5,0
1702,1,1,3.416666667,0.5,0
1702,2,0,1.683333333,0.166666667,0
1703,1,1,3.416666667,2,0
1703,2,0,1.55,0.166666667,0
1704,1,1,3.416666667,0.5,0
1704,2,0,1.45,0.333333333,0
1705,1,1,2.683333333,1,0
1705,2,0,1.45,0.5,0
1706,1,1,2.933333333,0.5,0
1706,2,0,1.45,0.5,0
1707,1,1,2.933333333,0.5,0
1707,2,0,1.55,0.166666667,0
1708,1,0,2.933333333,1,0
1708,2,1,1.45,0.333333333,0
1709,1,0,3.416666667,0.5,0
1709,2,1,1.55,0.5,0
1710,1,1,2.933333333,1,0
1710,2,0,1.55,0.5,0
1711,1,0,1.45,2,0
1711,2,1,1.05,0.333333333,0
1711,3,0,1.516666667,0,0.4
1712,1,1,1.7,1,0
1712,2,0,1.083333333,0.5,0
1712,3,0,1.516666667,0,0.32
1713,1,0,1.316666667,0.5,0
1713,2,1,1.016666667,0.166666667,0
1713,3,0,1.516666667,0,0.52
1714,1,1,1.316666667,0.5,0
1714,2,0,1.05,0.333333333,0
1714,3,0,0.933333333,0,0.32
1715,1,0,1.7,1,0
1715,2,1,1.05,0.333333333,0
1715,3,0,1.166666667,0,0.52
1716,1,0,1.45,2,0
1716,2,1,1.016666667,0.166666667,0
1716,3,0,1.166666667,0,0.32
1717,1,1,1.316666667,2,0
1717,2,0,1.083333333,0.166666667,0
1717,3,0,0.933333333,0,0.4
1718,1,1,1.7,1,0
1718,2,0,1.016666667,0.166666667,0
1718,3,0,0.933333333,0,0.4
1719,1,1,1.316666667,0.5,0
1719,2,0,1.083333333,0.5,0
1719,3,0,1.166666667,0,0.4
1720,1,0,3.866666667,2,0
1720,2,1,2.95,0.333333333,0
1721,1,0,3.5,0.5,0
1721,2,1,2.9,0.166666667,0
1722,1,0,4.6,1,0
1722,2,1,3.016666667,0.5,0
1723,1,1,3.5,0.5,0
1723,2,0,2.95,0.333333333,0
1724,1,0,4.6,1,0
1724,2,1,2.95,0.333333333,0
1725,1,0,3.866666667,2,0
1725,2,1,2.9,0.166666667,0
1726,1,1,3.5,2,0
1726,2,0,3.016666667,0.166666667,0
1727,1,0,3.5,0.5,0
1727,2,1,3.016666667,0.5,0
1728,1,1,4.6,1,0
1728,2,0,2.9,0.166666667,0
1729,1,0,2.45,2,0
1729,2,1,1.166666667,0.5,0
1729,3,0,1.833333333,0,0.8
1730,1,0,1.9,2,0
1730,2,1,1.216666667,0.5,0
1730,3,0,2.383333333,0,0.64
1731,1,0,2.45,2,0
1731,2,1,1.283333333,0.333333333,0
1731,3,0,1.466666667,0,0.64
1732,1,0,2.083333333,1,0
1732,2,1,1.283333333,0.166666667,0
1732,3,0,2.383333333,0,1.04
1733,1,0,2.083333333,2,0
1733,2,1,1.283333333,0.5,0
1733,3,0,1.466666667,0,1.04
1734,1,0,1.9,1,0
1734,2,1,1.283333333,0.333333333,0
1734,3,0,2.383333333,0,0.8
1735,1,0,1.9,1,0
1735,2,1,1.216666667,0.166666667,0
1735,3,0,1.833333333,0,0.64
1736,1,0,1.9,2,0
1736,2,1,1.166666667,0.333333333,0
1736,3,0,1.833333333,0,1.04
1737,1,1,2.083333333,0.5,0
1737,2,0,1.283333333,0.333333333,0
1737,3,0,1.833333333,0,1.04
1738,1,0,1.35,2,0
1738,2,1,0.433333333,0.333333333,0
1739,1,0,1.216666667,0.5,0
1739,2,1,0.383333333,0.166666667,0
1740,1,0,1.6,1,0
1740,2,1,0.5,0.5,0
1741,1,1,1.216666667,0.5,0
1741,2,0,0.433333333,0.333333333,0
1742,1,0,1.6,1,0
1742,2,1,0.433333333,0.333333333,0
1743,1,0,1.35,2,0
1743,2,1,0.383333333,0.166666667,0
1744,1,0,1.216666667,2,0
1744,2,1,0.5,0.166666667,0
1745,1,0,1.216666667,0.5,0
1745,2,1,0.5,0.5,0
1746,1,0,1.6,1,0
1746,2,1,0.383333333,0.166666667,0
1747,1,0,2.433333333,2,0
1747,2,1,0.733333333,0.5,0
1748,1,1,1.9,2,0
1748,2,0,0.816666667,0.5,0
1749,1,1,2.433333333,2,0
1749,2,0,0.916666667,0.333333333,0
1750,1,1,2.083333333,1,0
1750,2,0,0.916666667,0.166666667,0
1751,1,1,2.083333333,2,0
1751,2,0,0.916666667,0.5,0
1752,1,1,1.9,1,0
1752,2,0,0.916666667,0.333333333,0
1753,1,0,1.9,1,0
1753,2,1,0.816666667,0.166666667,0
1754,1,1,1.9,2,0
1754,2,0,0.733333333,0.333333333,0
1755,1,1,2.083333333,0.5,0
1755,2,0,0.916666667,0.333333333,0
1756,1,1,3.933333333,2,0
1756,2,0,1.05,0.5,0
1757,1,1,3.033333333,2,0
1757,2,0,1.183333333,0.5,0
1758,1,1,3.933333333,2,0
1758,2,0,1.35,0.333333333,0
1759,1,1,3.333333333,1,0
1759,2,0,1.35,0.166666667,0
1760,1,1,3.333333333,2,0
1760,2,0,1.35,0.5,0
1761,1,1,3.033333333,1,0
1761,2,0,1.35,0.333333333,0
1762,1,1,3.033333333,1,0
1762,2,0,1.183333333,0.166666667,0
1763,1,1,3.033333333,2,0
1763,2,0,1.05,0.333333333,0
1764,1,1,3.333333333,0.5,0
1764,2,0,1.35,0.333333333,0
1765,1,0,1.833333333,2,0
